academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2003,Columbus College of Art and Design,Columbus,OH,43215,Private Not-For-Profit,56,1424,1054639,17480,48.6033519553
2003,University of Dayton,Dayton,OH,45469,Private Not-For-Profit,16,8899,2336000,18000,75.5856966708
2003,Defiance College,Defiance,OH,43512,Private Not-For-Profit,32,808,595781,16660,57.5539568345
2003,Denison University,Granville,OH,43023-071,Private Not-For-Profit,31,2084,664653,24240,76.8971332209
2003,DeVry University-Ohio,Columbus,OH,43209-270,Private For-Profit,32,3056,7771673,9480,30.1229508197
2003,David N Myers University,Cleveland,OH,44115,Private Not-For-Profit,55,826,1435548,10405,30.7692307692
2003,The University of Findlay,Findlay,OH,45840-369,Private Not-For-Profit,21,3622,1963705,18724,54.6850998464
2003,Franklin University,Columbus,OH,43215-539,Private Not-For-Profit,55,3594,2004000,6634,32.7586206897
2003,Heidelberg College,Tiffin,OH,44883-246,Private Not-For-Profit,21,1201,919332,13146,57.5757575758
2003,Hiram College,Hiram,OH,44234,Private Not-For-Profit,31,1017,865123,20214,59.1666666667
2003,John Carroll University,Cleveland,OH,44118-458,Private Not-For-Profit,21,3782,1610478,19182,76.2025316456
2003,Kent State University-Kent Campus,Kent,OH,44242-000,Public,15,28185,23509716,6374,49.0478041197
2003,Kenyon College,Gambier,OH,43022,Private Not-For-Profit,31,1561,278275,28710,84.126984127
2003,Lourdes College,Sylvania,OH,43560-289,Private Not-For-Profit,32,870,1014557,14150,50.0
2003,Malone College,Canton,OH,44709-389,Private Not-For-Profit,21,1855,1326693,14150,59.0517241379
2003,Marietta College,Marietta,OH,45750,Private Not-For-Profit,32,1116,702498,20184,57.4018126888
2003,Miami University-Oxford,Oxford,OH,45056,Public,16,19436,7313919,7600,80.2900266351
2003,Mount Union College,Alliance,OH,44601-399,Private Not-For-Profit,32,2204,1471415,17150,68.5185185185
2003,Mount Vernon Nazarene University,Mount Vernon,OH,43050-950,Private Not-For-Profit,32,2093,1364585,13288,52.1084337349
2003,College of Mount St. Joseph,Cincinnati,OH,45233-167,Private Not-For-Profit,22,1615,1303136,15840,62.4
2003,Muskingum College,New Concord,OH,43762,Private Not-For-Profit,31,1786,1236006,13860,63.3734939759
2003,Oberlin College,Oberlin,OH,44074,Private Not-For-Profit,31,2797,1187079,28050,83.0334190231
2003,Ohio Dominican University,Columbus,OH,43219,Private Not-For-Profit,32,1917,1805388,16200,50.0
2003,Ohio State University-Main Campus,Columbus,OH,43210,Public,15,51353,24268676,5691,55.5007535279
2003,Ohio University-Main Campus,Athens,OH,45701-297,Public,15,25714,15654190,6336,59.6861091591
2003,Ohio Wesleyan University,Delaware,OH,43015-237,Private Not-For-Profit,31,1916,923064,24000,66.6086956522
2003,Otterbein College,Westerville,OH,43081,Private Not-For-Profit,32,2391,1200985,18993,69.8198198198
2003,University of Rio Grande,Rio Grande,OH,45674,Private Not-For-Profit,22,1764,2410145,9678,22.905027933
2003,Shawnee State University,Portsmouth,OH,45662,Public,31,3139,4758773,4050,22.5409836066
2003,Franciscan University of Steubenville,Steubenville,OH,43952-176,Private Not-For-Profit,21,1972,1524946,14400,71.6216216216
2003,Tiffin University,Tiffin,OH,44883,Private Not-For-Profit,55,1333,1112669,12850,28.1124497992
2003,University of Toledo,Toledo,OH,43606-339,Public,15,17537,12501112,5849,43.601059135
2003,Union Institute & University,Cincinnati,OH,45206-192,Private Not-For-Profit,16,2628,1620696,7291,26.3157894737
2003,Urbana University,Urbana,OH,43078-209,Private Not-For-Profit,32,1047,904015,12820,39.6551724138
2003,Ursuline College,Pepper Pike,OH,44124,Private Not-For-Profit,21,919,894204,15845,48.3516483516
2003,Walsh University,North Canton,OH,44720-339,Private Not-For-Profit,21,1350,1027589,13913,48.5576923077
2003,Wilberforce University,Wilberforce,OH,45384-100,Private Not-For-Profit,32,1186,2161050,10780,33.7606837607
2003,Wilmington College,Wilmington,OH,45177,Private Not-For-Profit,32,1665,1203981,16514,51.8518518519
2003,Wittenberg University,Springfield,OH,45504,Private Not-For-Profit,31,2059,1171593,23760,70.7865168539
2003,The College of Wooster,Wooster,OH,44691,Private Not-For-Profit,31,1829,672975,23840,68.029739777
2003,Wright State University-Main Campus,Dayton,OH,45435-000,Public,16,13032,7530903,5262,39.7037037037
2003,Xavier University,Cincinnati,OH,45207-109,Private Not-For-Profit,21,5018,1299360,18020,79.5727636849
2003,Youngstown State University,Youngstown,OH,44555-000,Public,21,10612,10836869,5176,37.6042908224
2003,Southern Nazarene University,Bethany,OK,73008,Private Not-For-Profit,21,2028,1450618,11216,56.5693430657
2003,Cameron University,Lawton,OK,73505,Public,21,4215,4992893,2324,24.0825688073
2003,University of Central Oklahoma,Edmond,OK,73034,Public,21,11948,8228389,2188,27.5347912525
2003,East Central University,Ada,OK,74820-689,Public,21,3662,4867853,2330,33.9160839161
2003,Langston University,Langston,OK,73050,Public,32,2597,5548861,2557,36.4444444444
2003,Northeastern State University,Tahlequah,OK,74464-239,Public,21,7541,11357356,2312,32.7751196172
2003,Northwestern Oklahoma State University,Alva,OK,73717-279,Public,21,1690,1944183,2367,30.0341296928
2003,Oklahoma Christian University,Edmond,OK,73013-110,Private Not-For-Profit,32,1921,1800893,12700,30.1270417423
2003,Oklahoma Panhandle State University,Goodwell,OK,73939-043,Public,32,987,1313464,2002,4.34782608696
2003,Oklahoma State University-Main Campus,Stillwater,OK,74078,Public,15,20234,12460740,3025,58.3369237398
2003,Oklahoma City University,Oklahoma City,OK,73106-140,Private Not-For-Profit,21,3108,817036,12130,52.6785714286
2003,University of Oklahoma Norman Campus,Norman,OK,73019-307,Public,15,22289,12084000,2929,53.8860103627
2003,Oral Roberts University,Tulsa,OK,74171,Private Not-For-Profit,21,3716,2948536,12980,50.390625
2003,University of Science and Arts of Oklahoma,Chickasha,OK,73018-532,Public,32,1242,1939949,2250,31.981981982
2003,Southeastern Oklahoma State University,Durant,OK,74701-060,Public,21,3372,4378325,2250,35.2941176471
2003,Southwestern Oklahoma State University,Weatherford,OK,73096-309,Public,21,4538,5647597,2448,36.797752809
2003,University of Tulsa,Tulsa,OK,74104-318,Private Not-For-Profit,16,3646,1487629,14990,54.6263345196
2003,The Art Institute of Portland,Portland,OR,97209-291,Private For-Profit,56,957,1078695,14970,14.2857142857
2003,Concordia University,Portland,OR,97211-609,Private Not-For-Profit,22,957,745631,16990,43.137254902
2003,Eastern Oregon University,La Grande,OR,97850,Public,22,2626,3380279,3678,27.6315789474
2003,George Fox University,Newberg,OR,97132,Private Not-For-Profit,21,2027,992235,18875,66.3768115942
2003,Lewis & Clark College,Portland,OR,97219-789,Private Not-For-Profit,31,2850,810464,23730,70.626349892
2003,Linfield College,McMinnville,OR,97128-689,Private Not-For-Profit,32,2172,1289575,20310,65.3333333333
2003,Oregon Institute of Technology,Klamath Falls,OR,97601-880,Public,54,2457,3140528,3843,42.474916388
2003,Oregon State University,Corvallis,OR,97331,Public,15,17486,11828466,4014,60.5671482076
2003,University of Oregon,Eugene,OR,97403,Public,15,18393,10871345,4230,59.8154362416
2003,Portland State University,Portland,OR,97201,Public,16,15690,13878627,3885,33.2436069987
2003,Reed College,Portland,OR,97202-819,Private Not-For-Profit,31,1337,596193,27560,71.4285714286
2003,Southern Oregon University,Ashland,OR,97520,Public,21,4506,4637317,3687,34.65085639
2003,Willamette University,Salem,OR,97301,Private Not-For-Profit,31,2324,991207,24172,80.243902439
2003,Western Oregon University,Monmouth,OR,97361-139,Public,21,4533,3715566,3720,31.093544137
2003,Albright College,Reading,PA,19612-523,Private Not-For-Profit,31,2021,1204823,22340,67.7966101695
2003,Allegheny College,Meadville,PA,16335-390,Private Not-For-Profit,31,1895,1011380,23380,67.4676524954
2003,DeSales University,Center Valley,PA,18034-956,Private Not-For-Profit,21,2113,804844,17340,63.4146341463
2003,Alvernia College,Reading,PA,19607-179,Private Not-For-Profit,32,1652,1417841,15250,59.3548387097
2003,Art Institute of Philadelphia,Philadelphia,PA,19103-519,Private For-Profit,40,2428,3901665,15085,77.7777777778
2003,Baptist Bible College and Seminary,Clarks Summit,PA,18411,Private Not-For-Profit,51,869,722149,10620,56.5573770492
2003,Arcadia University,Glenside,PA,19038-329,Private Not-For-Profit,21,2208,1337000,19940,63.0769230769
2003,Bloomsburg University of Pennsylvania,Bloomsburg,PA,17815,Public,21,7402,4642573,5550,58.4501845018
2003,Bryn Mawr College,Bryn Mawr,PA,19010,Private Not-For-Profit,31,1593,477789,26220,84.7953216374
2003,Bucknell University,Lewisburg,PA,17837,Private Not-For-Profit,31,3521,1064000,27531,88.6414253898
2003,Cabrini College,Radnor,PA,19087-369,Private Not-For-Profit,22,1711,905856,19220,56.7975830816
2003,California University of Pennsylvania,California,PA,15419-139,Public,21,5375,4738145,5742,44.7311827957
2003,Carlow University,Pittsburgh,PA,15213-316,Private Not-For-Profit,21,1459,1713961,14430,50.0
2003,Carnegie Mellon University,Pittsburgh,PA,15213-389,Private Not-For-Profit,15,8687,1795223,27116,81.4173228346
2003,Cedar Crest College,Allentown,PA,18104-619,Private Not-For-Profit,32,1135,1212083,19715,63.5897435897
2003,Chestnut Hill College,Philadelphia,PA,19118-269,Private Not-For-Profit,21,1020,872096,18150,65.2173913043
2003,Cheyney University of Pennsylvania,Cheyney,PA,19319-020,Public,21,1262,2785221,5133,29.2372881356
2003,Clarion University of Pennsylvania,Clarion,PA,16214,Public,21,5919,4883836,5740,54.5762711864
2003,Delaware Valley College,Doylestown,PA,18901-269,Private Not-For-Profit,32,1568,813434,18430,48.5221674877
2003,Dickinson College,Carlisle,PA,17013-289,Private Not-For-Profit,31,2239,611283,26635,79.3960923623
2003,Drexel University,Philadelphia,PA,19104,Private Not-For-Profit,16,13541,5057000,18413,56.8548387097
2003,Duquesne University,Pittsburgh,PA,15282,Private Not-For-Profit,16,8304,2648583,18527,72.2330097087
2003,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,18301-299,Public,21,5440,2982141,5502,48.9841986456
2003,Eastern University,Saint Davids,PA,19087-369,Private Not-For-Profit,21,2726,1108823,15872,61.6393442623
2003,Edinboro University of Pennsylvania,Edinboro,PA,16444-000,Public,21,7107,6460572,5464,48.4323432343
2003,Elizabethtown College,Elizabethtown,PA,17022-229,Private Not-For-Profit,32,1801,735616,21350,68.4931506849
2003,Franklin and Marshall College,Lancaster,PA,17604-300,Private Not-For-Profit,31,1897,370000,27280,83.5317460317
2003,Gannon University,Erie,PA,16541,Private Not-For-Profit,21,2783,2014000,15780,65.9448818898
2003,Geneva College,Beaver Falls,PA,15010-359,Private Not-For-Profit,22,1953,1531354,14780,55.6634304207
2003,Gettysburg College,Gettysburg,PA,17325-148,Private Not-For-Profit,31,2359,696190,27070,75.1552795031
2003,Gwynedd Mercy College,Gwynedd Valley,PA,19437-090,Private Not-For-Profit,22,1667,873789,16100,80.0
2003,Haverford College,Haverford,PA,19041-139,Private Not-For-Profit,31,1105,427191,27260,91.9463087248
2003,Holy Family University,Philadelphia,PA,19114-200,Private Not-For-Profit,21,1724,1033532,14490,66.8449197861
2003,Immaculata University,Immaculata,PA,19345-070,Private Not-For-Profit,21,1824,403175,16400,65.0
2003,Indiana University of Pennsylvania-Main Campus,Indiana,PA,15705-109,Public,16,12489,10642650,5541,51.0613207547
2003,Juniata College,Huntingdon,PA,16652-219,Private Not-For-Profit,31,1319,802455,21580,75.1461988304
2003,King's College,Wilkes Barre,PA,18711-080,Private Not-For-Profit,22,1942,1149300,18150,68.0459770115
2003,Kutztown University of Pennsylvania,Kutztown,PA,19530-073,Public,21,7624,3891211,5477,47.8957915832
2003,La Roche College,Pittsburgh,PA,15237-589,Private Not-For-Profit,21,1634,918691,13190,61.4130434783
2003,La Salle University,Philadelphia,PA,19141-119,Private Not-For-Profit,21,4436,2385000,21420,70.7434052758
2003,Lebanon Valley College,Annville,PA,17003-140,Private Not-For-Profit,22,1744,728216,21200,68.9768976898
2003,Lehigh University,Bethlehem,PA,18015,Private Not-For-Profit,15,5967,1386000,26180,85.6882406563
2003,Lincoln University of Pennsylvania,Lincoln University,PA,19352-099,Public,21,1848,3077404,5452,38.8185654008
2003,Lock Haven University of Pennsylvania,Lock Haven,PA,17745-239,Public,22,4304,3473549,5606,48.84004884
2003,Lycoming College,Williamsport,PA,17701-519,Private Not-For-Profit,31,1391,861797,20112,65.6992084433
2003,Mansfield University of Pennsylvania,Mansfield,PA,16933,Public,21,3042,3087007,5624,48.0633802817
2003,Marywood University,Scranton,PA,18509-159,Private Not-For-Profit,21,2361,1462025,18340,60.8695652174
2003,Mercyhurst College,Erie,PA,16546,Private Not-For-Profit,32,3335,2166175,15945,61.1235955056
2003,Messiah College,Grantham,PA,17027,Private Not-For-Profit,32,2853,1276365,18136,71.4078374456
2003,Millersville University of Pennsylvania,Millersville,PA,17551-030,Public,21,6679,3163686,5547,65.947467167
2003,College Misericordia,Dallas,PA,18612-109,Private Not-For-Profit,21,1581,1142870,17300,73.3333333333
2003,Moravian College and Moravian Theological Seminary,Bethlehem,PA,18018-665,Private Not-For-Profit,31,1709,845844,21285,71.3846153846
2003,Mount Aloysius College,Cresson,PA,16630-199,Private Not-For-Profit,33,1108,1714291,12610,67.8571428571
2003,Muhlenberg College,Allentown,PA,18104,Private Not-For-Profit,31,2341,444950,23455,77.6876267748
2003,Neumann College,Aston,PA,19014-129,Private Not-For-Profit,32,1784,1648251,15650,44.9197860963
2003,Pennsylvania State University-Main Campus,University Park,PA,16802-158,Public,15,69254,38629000,8382,65.6520642395
2003,Peirce College,Philadelphia,PA,19102-469,Private Not-For-Profit,40,1070,1593350,11200,58.0
2003,University of Pennsylvania,Philadelphia,PA,19104-630,Private Not-For-Profit,15,20254,7623000,27988,91.9104991394
2003,Philadelphia University,Philadelphia,PA,19144-549,Private Not-For-Profit,21,2708,1365610,18804,48.0
2003,The University of the Arts,Philadelphia,PA,19102,Private Not-For-Profit,56,2017,1270545,20480,55.6962025316
2003,Philadelphia Biblical University-Langhorne,Langhorne,PA,19047-299,Private Not-For-Profit,51,1149,690643,11985,52.1008403361
2003,University of the Sciences in Philadelphia,Philadelphia,PA,19104-449,Private Not-For-Profit,53,2305,1273908,19338,69.3661971831
2003,University of Pittsburgh-Main Campus,Pittsburgh,PA,15260,Public,15,29999,14172948,8528,61.6891891892
2003,Point Park University,Pittsburgh,PA,15222-198,Private Not-For-Profit,22,2424,2158358,14348,33.1460674157
2003,Robert Morris University,Moon Township,PA,15108-118,Private Not-For-Profit,21,3498,2384260,12720,53.1914893617
2003,Saint Francis University,Loretto,PA,15940,Private Not-For-Profit,21,1579,1121878,18074,54.802259887
2003,Saint Joseph's University,Philadelphia,PA,19131-139,Private Not-For-Profit,21,5374,1024598,22545,75.4594594595
2003,Saint Vincent College,Latrobe,PA,15650-269,Private Not-For-Profit,31,1355,724970,18355,74.6323529412
2003,University of Scranton,Scranton,PA,18510-462,Private Not-For-Profit,21,4256,1781106,20448,81.1049723757
2003,Seton Hill University,Greensburg,PA,15601,Private Not-For-Profit,31,1173,1013179,17390,50.2994011976
2003,Shippensburg University of Pennsylvania,Shippensburg,PA,17257-229,Public,21,6772,3095839,5502,60.5263157895
2003,Slippery Rock University of Pennsylvania,Slippery Rock,PA,16057-138,Public,21,6891,5080508,5548,50.2095557418
2003,Susquehanna University,Selinsgrove,PA,17870-102,Private Not-For-Profit,31,1930,756998,22240,78.1690140845
2003,Swarthmore College,Swarthmore,PA,19081,Private Not-For-Profit,31,1476,487000,27562,91.6890080429
2003,Temple University,Philadelphia,PA,19122-609,Public,15,26522,19311000,8062,53.6389413989
2003,Thiel College,Greenville,PA,16125-218,Private Not-For-Profit,32,1231,1286807,13428,32.9931972789
2003,Ursinus College,Collegeville,PA,19426-100,Private Not-For-Profit,31,1359,694069,26200,78.025477707
2003,Villanova University,Villanova,PA,19085-169,Private Not-For-Profit,21,8878,1611546,24528,84.5954692557
2003,Washington & Jefferson College,Washington,PA,15301,Private Not-For-Profit,31,1192,720813,21658,75.1655629139
2003,Waynesburg College,Waynesburg,PA,15370-125,Private Not-For-Profit,22,1415,1300164,13200,50.1618122977
2003,West Chester University of Pennsylvania,West Chester,PA,19383,Public,21,10747,4656532,5468,59.0736040609
2003,Westminster College,New Wilmington,PA,16172,Private Not-For-Profit,31,1412,700270,18960,76.3959390863
2003,Widener University-Main Campus,Chester,PA,19013-579,Private Not-For-Profit,16,4892,1778566,20450,59.1370558376
2003,Wilkes University,Wilkes-Barre,PA,18766,Private Not-For-Profit,21,2723,1429341,18860,60.2816901408
2003,York College Pennsylvania,York,PA,17405-719,Private Not-For-Profit,22,4642,1672661,8000,63.082437276
2003,Brown University,Providence,RI,02912,Private Not-For-Profit,15,7614,1774000,28480,95.6871345029
2003,Bryant University,Smithfield,RI,02917-128,Private Not-For-Profit,21,2964,981000,19776,65.7512116317
2003,Providence College,Providence,RI,02918,Private Not-For-Profit,21,4375,840679,20820,84.8049281314
2003,Rhode Island College,Providence,RI,02908,Public,21,6472,4244354,3761,41.8502202643
2003,University of Rhode Island,Kingston,RI,02881,Public,15,11890,5821910,5854,55.8195926285
2003,Rhode Island School of Design,Providence,RI,02903,Private Not-For-Profit,56,2204,284019,24765,92.2872340426
2003,Roger Williams University,Bristol,RI,02809-292,Private Not-For-Profit,32,3747,1322000,20105,47.3469387755
2003,Salve Regina University,Newport,RI,02840-419,Private Not-For-Profit,21,2025,687000,19410,54.4885177453
2003,Anderson University,Anderson,SC,29621,Private Not-For-Profit,32,1375,1166543,12250,48.1727574751
2003,Charleston Southern University,Charleston,SC,29406-808,Private Not-For-Profit,21,2343,2601203,13632,34.5609065156
2003,Benedict College,Columbia,SC,29204-108,Private Not-For-Profit,32,2919,8394634,10546,25.3401360544
2003,Southern Wesleyan University,Central,SC,29630-102,Private Not-For-Profit,22,2222,1421313,13450,40.5940594059
2003,College of Charleston,Charleston,SC,29424-000,Public,21,10256,4723934,4858,55.4846938776
2003,Citadel Military College of South Carolina,Charleston,SC,29409,Public,21,2849,912990,4067,71.9178082192
2003,Claflin University,Orangeburg,SC,29115-449,Private Not-For-Profit,32,1514,3760971,8940,71.1743772242
2003,Clemson University,Clemson,SC,29634,Public,15,15490,4882018,11668,72.1209771229
2003,Coker College,Hartsville,SC,29550,Private Not-For-Profit,32,875,1764805,15495,41.9847328244
2003,Columbia International University,Columbia,SC,29203-151,Private Not-For-Profit,51,895,640037,10640,62.7118644068
2003,Columbia College,Columbia,SC,29203,Private Not-For-Profit,32,1305,1538868,16970,49.8141263941
2003,Converse College,Spartanburg,SC,29302-000,Private Not-For-Profit,21,1079,471417,17860,51.5463917526
2003,Erskine College and Seminary,Due West,SC,29639,Private Not-For-Profit,31,816,357425,16715,70.4545454545
2003,Francis Marion University,Florence,SC,29506,Public,21,3046,3132732,4340,37.8006872852
2003,Furman University,Greenville,SC,29613-616,Private Not-For-Profit,31,2898,673280,21264,84.2318059299
2003,Lander University,Greenwood,SC,29649-209,Public,22,2566,2404226,4804,45.8525345622
2003,Limestone College,Gaffney,SC,29340-379,Private Not-For-Profit,32,1857,2142050,11500,16.0621761658
2003,Morris College,Sumter,SC,29150-359,Private Not-For-Profit,32,1039,3099400,6993,42.3664122137
2003,North Greenville University,Tigerville,SC,29688-189,Private Not-For-Profit,32,1413,1515427,8910,45.7831325301
2003,Presbyterian College,Clinton,SC,29325,Private Not-For-Profit,31,1179,429882,19144,71.2328767123
2003,University of South Carolina-Aiken,Aiken,SC,29801,Public,32,2693,2566227,4374,45.0657894737
2003,University of South Carolina-Columbia,Columbia,SC,29208,Public,15,21322,10381121,4984,61.1510791367
2003,Coastal Carolina University,Conway,SC,29526,Public,31,5053,3523952,4430,36.5617433414
2003,South Carolina State University,Orangeburg,SC,29117-000,Public,16,3887,6293168,4556,48.5856905158
