academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2010,Smith College,Northampton,MA,01063,Private Not-For-Profit,31,3059.432658,2771921,37758,83.4770114943
2010,Springfield College,Springfield,MA,01109-3797,Private Not-For-Profit,21,4653.511303,5284113,26480,64.8648648649
2010,Stonehill College,Easton,MA,02357-6110,Private Not-For-Profit,32,2438.857136,1151445,31210,84.6905537459
2010,Suffolk University,Boston,MA,02108-2770,Private Not-For-Profit,21,7764.216097,5780706,27208,56.7061143984
2010,Tufts University,Medford,MA,02155-5555,Private Not-For-Profit,15,9724.232739,2868174,40342,91.1233307148
2010,Wellesley College,Wellesley,MA,02481-8203,Private Not-For-Profit,31,2240.214266,2018000,38062,89.918699187
2010,Wentworth Institute of Technology,Boston,MA,02115,Private Not-For-Profit,54,3556.035655,3539691,22725,59.5070422535
2010,Western New England College,Springfield,MA,01119-2684,Private Not-For-Profit,21,3187.112457,2028935,28816,55.3050397878
2010,Westfield State College,Westfield,MA,01086-1630,Public,21,5030.175686,4498908,7016,60.4952830189
2010,Wheaton College,Norton,MA,02766,Private Not-For-Profit,31,1628.964285,1237193,39850,76.072234763
2010,Williams College,Williamstown,MA,01267,Private Not-For-Profit,31,2120.964281,1665745,39490,95.1127819549
2010,Worcester Polytechnic Institute,Worcester,MA,01609-2280,Private Not-For-Profit,16,4218.262402,1983000,38910,80.1608579088
2010,Worcester State College,Worcester,MA,01602-2597,Public,21,4355.500429,3771514,6602,45.12
2010,Adrian College,Adrian,MI,49221-2575,Private Not-For-Profit,31,1576.428564,2240663,24440,44.0273037543
2010,Albion College,Albion,MI,49224,Private Not-For-Profit,31,1720.392853,1391856,30006,73.5241502683
2010,Alma College,Alma,MI,48801-1599,Private Not-For-Profit,31,1403.321419,1738944,26068,62.8048780488
2010,Andrews University,Berrien Springs,MI,49104,Private Not-For-Profit,16,2861.911179,2799702,21170,52.0408163265
2010,Aquinas College,Grand Rapids,MI,49506-1799,Private Not-For-Profit,22,1855.04382,2466459,22314,60.7594936709
2010,Baker College of Flint,Flint,MI,48507-9987,Private Not-For-Profit,33,31828.957772,100707783,7020,15.7718120805
2010,Calvin College,Grand Rapids,MI,49546,Private Not-For-Profit,32,3971.690959,3485535,24035,76.8631813126
2010,Central Michigan University,Mount Pleasant,MI,48859,Public,16,22816.277995,26604263,10170,54.3454935622
2010,College for Creative Studies,Detroit,MI,48202,Private Not-For-Profit,56,1283.5714,1898119,29985,59.4285714286
2010,Davenport University,Grand Rapids,MI,49512-9396,Private Not-For-Profit,55,6623.775377,23893192,11266,25.6038647343
2010,University of Detroit Mercy,Detroit,MI,48221-3038,Private Not-For-Profit,21,4562.729246,4133930,28920,51.4285714286
2010,Eastern Michigan University,Ypsilanti,MI,48197,Public,21,17401.002045,29732455,8378,37.7027619465
2010,Ferris State University,Big Rapids,MI,49307-2251,Public,22,11529.051836,21513348,9480,49.4704992436
2010,Kettering University,Flint,MI,48504-4898,Private Not-For-Profit,54,2186.238115,1386837,28032,57.8661844485
2010,Cornerstone University,Grand Rapids,MI,49525-5897,Private Not-For-Profit,22,2133.352677,2906128,20520,49.3212669683
2010,Grand Valley State University,Allendale,MI,49401-9403,Public,21,21306.715632,26032655,8630,61.0709987966
2010,Hope College,Holland,MI,49423,Private Not-For-Profit,31,3159.571412,2460955,25660,78.0769230769
2010,Kalamazoo College,Kalamazoo,MI,49006-3295,Private Not-For-Profit,31,1377.92857,766048,32643,80.3225806452
2010,Lake Superior State University,Sault Ste Marie,MI,49783,Public,22,2294.302793,4208795,8284,41.9023136247
2010,Lawrence Technological University,Southfield,MI,48075-1058,Private Not-For-Profit,21,2721.97466,2443165,23008,45.6603773585
2010,Madonna University,Livonia,MI,48150-1176,Private Not-For-Profit,21,2672.548738,3976933,13150,46.1038961039
2010,Marygrove College,Detroit,MI,48221-2599,Private Not-For-Profit,21,1490.082299,3263623,16310,39.3939393939
2010,University of Michigan-Ann Arbor,Ann Arbor,MI,48109,Public,15,39922.361608,16812000,11659,89.6609042553
2010,Michigan State University,East Lansing,MI,48824-1046,Public,15,43579.217017,39280267,11383,77.2334293948
2010,Michigan Technological University,Houghton,MI,49931-1295,Public,16,6637.054823,6035000,11348,65.7383966245
2010,University of Michigan-Dearborn,Dearborn,MI,48128-1491,Public,21,6291.882135,11689000,8469,51.8292682927
2010,University of Michigan-Flint,Flint,MI,48502-1950,Public,21,5864.948313,11404000,7854,38.8185654008
2010,Northern Michigan University,Marquette,MI,49855,Public,21,8524.114826,13857515,7454,47.9033404407
2010,Northwood University,Midland,MI,48640-2398,Private Not-For-Profit,55,4615.517014,6430625,18408,43.9276485788
2010,Oakland University,Rochester Hills,MI,48309-4401,Public,16,15100.512318,14860975,9188,39.6923076923
2010,Olivet College,Olivet,MI,49076,Private Not-For-Profit,31,1099.70843,2713419,19928,41.4141414141
2010,Saginaw Valley State University,University Center,MI,48710,Public,21,8746.855681,12935067,6900,42.6799007444
2010,Siena Heights University,Adrian,MI,49221,Private Not-For-Profit,21,1547.068559,3205845,19210,38.2978723404
2010,Spring Arbor University,Spring Arbor,MI,49283-9799,Private Not-For-Profit,22,3187.228599,4464612,19790,56.228956229
2010,Wayne State University,Detroit,MI,48202,Public,15,23985.846115,42623613,9319,30.9338521401
2010,Western Michigan University,Kalamazoo,MI,49008-5167,Public,15,20526.088182,24177444,8382,52.1610738255
2010,Augsburg College,Minneapolis,MN,55454,Private Not-For-Profit,22,3468.432376,3959631,27628,59.604519774
2010,Bemidji State University,Bemidji,MN,56601,Public,22,4254.735402,5936000,7201,51.8581081081
2010,Bethel University,Saint Paul,MN,55112-6902,Private Not-For-Profit,21,4410.980875,3450178,27020,68.5628742515
2010,Carleton College,Northfield,MN,55057-4001,Private Not-For-Profit,31,2001.107141,1088734,39777,93.4291581109
2010,Concordia College at Moorhead,Moorhead,MN,56562,Private Not-For-Profit,31,2767.644493,2401297,25760,67.1875
2010,Concordia University-Saint Paul,Saint Paul,MN,55104-5494,Private Not-For-Profit,32,2580.819699,2277131,26400,53.4090909091
2010,Gustavus Adolphus College,Saint Peter,MN,56082-1498,Private Not-For-Profit,31,2514.749995,1895055,31760,77.1121351767
2010,Hamline University,Saint Paul,MN,55104-1284,Private Not-For-Profit,21,3977.683749,2459672,29335,71.9457013575
2010,The Art Institutes International Minnesota,Minneapolis,MN,55402,Private For-Profit,40,1679.535637,2392229,22553,40.7407407407
2010,Macalester College,Saint Paul,MN,55105-1899,Private Not-For-Profit,31,1972.928566,1107000,38174,87.6288659794
2010,Minnesota State University-Mankato,Mankato,MN,56001,Public,21,13218.797373,14182000,6429,49.531835206
2010,Metropolitan State University,Saint Paul,MN,55106-5000,Public,22,4543.323697,7981000,5627,26.0
2010,University of Minnesota-Twin Cities,Minneapolis,MN,55455-0213,Public,15,43254.014807,33303162,11293,70.1366414959
2010,University of Minnesota-Crookston,Crookston,MN,56716-5001,Public,32,1606.792961,1912036,9988,37.9487179487
2010,University of Minnesota-Duluth,Duluth,MN,55812,Public,21,10543.035636,9337473,11193,53.7414965986
2010,University of Minnesota-Morris,Morris,MN,56267,Public,31,1637.600359,2314184,10715,65.7963446475
2010,Minnesota School of Business,Richfield,MN,55423,Private For-Profit,40,3822.209455,11761918,15440,28.0
2010,Minnesota State University-Moorhead,Moorhead,MN,56563,Public,21,6520.097713,8086000,6598,43.3333333333
2010,North Central University,Minneapolis,MN,55404-1391,Private Not-For-Profit,51,1139.78569,1760455,15576,40.9282700422
2010,Northwestern College,Saint Paul,MN,55113-1598,Private Not-For-Profit,32,2447.346142,3407373,23180,69.5979899497
2010,College of Saint Benedict,Saint Joseph,MN,56374,Private Not-For-Profit,31,2075.857136,1596913,30186,78.8819875776
2010,Saint Cloud State University,Saint Cloud,MN,56301-4498,Public,21,14960.3847,16757000,6330,47.4434611603
2010,Saint Johns University,Collegeville,MN,56321,Private Not-For-Profit,31,1958.49912,1173613,29936,74.4140625
2010,Saint Mary's University of Minnesota,Winona,MN,55987-1399,Private Not-For-Profit,21,3403.750115,1735511,25100,59.3922651934
2010,St. Olaf College,Northfield,MN,55057-1098,Private Not-For-Profit,31,3055.892847,1826012,35500,85.4568854569
2010,Crown College,Saint Bonifacius,MN,55375-9001,Private Not-For-Profit,32,1055.533164,1656679,19870,54.0740740741
2010,The College of Saint Scholastica,Duluth,MN,55811-4199,Private Not-For-Profit,21,3401.470648,3609609,27284,61.5560640732
2010,University of St Thomas,Saint Paul,MN,55105-1078,Private Not-For-Profit,16,8487.447329,4385646,29467,76.571920758
2010,St. Catherine University,Saint Paul,MN,55105,Private Not-For-Profit,21,4135.182931,5125599,21022,67.9190751445
2010,Southwest Minnesota State University,Marshall,MN,56258-5468,Public,32,4341.09446,3723000,6932,39.6648044693
2010,Winona State University,Winona,MN,55987-5838,Public,21,8027.567837,6963000,7800,54.6035805627
2010,Alcorn State University,Alcorn State,MS,39096-7500,Public,21,2902.70551,11207341,4498,37.2340425532
2010,Belhaven University,Jackson,MS,39202,Private Not-For-Profit,32,2728.790588,5468436,16780,54.4303797468
2010,Delta State University,Cleveland,MS,38733,Public,21,3260.261834,6741062,4450,46.4566929134
2010,Jackson State University,Jackson,MS,39217,Public,16,7452.521666,26048818,4634,40.3015075377
2010,Millsaps College,Jackson,MS,39210-0001,Private Not-For-Profit,31,1071.477528,,26240,67.9856115108
2010,University of Mississippi Main Campus,University,MS,38677-1848,Public,15,14724.836921,19402136,5106,58.71886121
2010,Mississippi University for Women,Columbus,MS,39701,Public,22,2101.123216,5824826,4423,39.3939393939
2010,Mississippi Valley State University,Itta Bena,MS,38941-1400,Public,32,2514.084324,10296867,4804,27.1505376344
2010,Mississippi College,Clinton,MS,39058,Private Not-For-Profit,21,4052.675378,4720081,13290,54.75
2010,Mississippi State University,Mississippi State,MS,39762,Public,15,16480.260664,22992628,5151,58.0403458213
2010,University of Southern Mississippi,Hattiesburg,MS,39406-0001,Public,15,13359.151197,25567357,5498,46.5659340659
2010,William Carey University,Hattiesburg,MS,39401-5499,Private Not-For-Profit,21,2664.486996,5789705,9750,41.8032786885
2010,Avila University,Kansas City,MO,64145-1698,Private Not-For-Profit,21,1635.635178,1785733,20900,50.3875968992
2010,Central Methodist University-College of Liberal Arts & Sciences,Fayette,MO,65248-1198,Private Not-For-Profit,32,2570.05852,3371629,18670,45.0777202073
2010,University of Central Missouri,Warrensburg,MO,64093,Public,21,9042.136375,11773074,6585,49.3723849372
2010,Columbia College,Columbia,MO,65216,Private Not-For-Profit,32,11235.618514,30019358,14576,42.2222222222
2010,Chamberlain College of Nursing–St Louis Campus,Saint Louis,MO,63139,Private For-Profit,53,1962.785342,3816805,14580,11.1111111111
2010,DeVry University-Missouri,Kansas City,MO,64131-3626,Private For-Profit,32,1141.849264,4292154,14160,27.6923076923
2010,Drury University,Springfield,MO,65802-3791,Private Not-For-Profit,22,4339.806899,9341351,19013,56.5762004175
2010,Evangel University,Springfield,MO,65802,Private Not-For-Profit,32,1803.567151,2684083,16000,50.5910165485
2010,Fontbonne University,Saint Louis,MO,63105-3098,Private Not-For-Profit,21,2250.24204,3268322,19795,45.2631578947
2010,Harris-Stowe State University,Saint Louis,MO,63103-2136,Public,58,1600.893554,5849987,4336,13.2596685083
2010,Lincoln University,Jefferson City,MO,65102-0029,Public,21,2626.73732,6715512,4948,23.7322515213
2010,Lindenwood University,Saint Charles,MO,63301-1695,Private Not-For-Profit,21,8658.050467,8858020,13240,44.9291166848
2010,Maryville University of Saint Louis,Saint Louis,MO,63141-7299,Private Not-For-Profit,21,2478.003599,2857588,20994,62.3003194888
2010,Missouri Baptist University,Saint Louis,MO,63141-8698,Private Not-For-Profit,32,2937.734787,2461781,17860,36.4640883978
2010,Missouri Southern State University,Joplin,MO,64801-1595,Public,32,4752.634261,10088370,4816,35.4198473282
2010,Missouri Valley College,Marshall,MO,65340,Private Not-For-Profit,32,1581.964237,3362363,16450,32.0855614973
2010,Missouri Western State University,Saint Joseph,MO,64507,Public,32,4737.504372,9123317,4562,30.0685602351
2010,University of Missouri-Columbia,Columbia,MO,65211,Public,15,56506.645722,48281204,8501,64.2909951205
2010,Truman State University,Kirksville,MO,63501-4221,Public,21,5666.837241,3998722,6692,69.8036560596
2010,Northwest Missouri State University,Maryville,MO,64468-6001,Public,21,6281.49881,8025618,5626,49.9151103565
2010,College of the Ozarks,Point Lookout,MO,65726-0017,Private Not-For-Profit,32,1339.107141,3145987,16990,67.9104477612
2010,Park University,Parkville,MO,64152-3795,Private Not-For-Profit,21,5822.343421,10489490,8394,36.8
2010,Ranken Technical College,Saint Louis,MO,63113-2811,Private Not-For-Profit,40,1522.92845,1764557,12488,20.7920792079
2010,Rockhurst University,Kansas City,MO,64110-2561,Private Not-For-Profit,21,2363.121688,1389725,25890,73.7704918033
2010,Saint Louis University-Main Campus,Saint Louis,MO,63103-2097,Private Not-For-Profit,15,12370.235303,5864904,31342,71.9093406593
2010,Sanford-Brown College,Fenton,MO,63026-3400,Private For-Profit,40,3166.535589,16807712,16437,100.0
2010,Southwest Baptist University,Bolivar,MO,65613-2596,Private Not-For-Profit,22,2795.28262,4568337,16530,51.5492957746
2010,Stephens College,Columbia,MO,65215,Private Not-For-Profit,31,1089.592126,1301851,24150,55.4140127389
2010,Southeast Missouri State University,Cape Girardeau,MO,63701-9980,Public,21,8774.380675,12748893,6255,48.3405483405
2010,Missouri State University,Springfield,MO,65897,Public,21,18583.323063,24373501,6276,54.0743522343
2010,Washington University in St Louis,Saint Louis,MO,63130-4899,Private Not-For-Profit,15,12254.410005,2263712,38728,94.0111420613
2010,Webster University,Saint Louis,MO,63119-3194,Private Not-For-Profit,21,11382.427286,4694861,21116,65.1785714286
2010,Westminster College,Fulton,MO,65251-1299,Private Not-For-Profit,31,1078.499998,1110898,18700,63.2034632035
2010,William Jewell College,Liberty,MO,64068-1896,Private Not-For-Profit,31,1050.821421,1000241,24300,64.7416413374
2010,William Woods University,Fulton,MO,65251-1098,Private Not-For-Profit,21,1832.415512,1259168,17310,50.7692307692
2010,Carroll College,Helena,MT,59625-0002,Private Not-For-Profit,32,1327.821397,1206528,22384,60.8938547486
2010,Montana State University-Billings,Billings,MT,59101-0298,Public,21,3993.021613,6773082,5207,30.4904051173
2010,Montana Tech of the University of Montana,Butte,MT,59701-8997,Public,54,2410.177287,3764718,6006,51.968503937
2010,Montana State University,Bozeman,MT,59717,Public,16,10616.93046,12490270,5988,46.9469469469
2010,The University of Montana,Missoula,MT,59812,Public,16,12989.905487,18195407,5533,44.2285041225
2010,Montana State University-Northern,Havre,MT,59501,Public,22,1064.838822,2565042,4802,29.4871794872
2010,The University of Montana-Western,Dillon,MT,59725-3598,Public,32,1127.358202,2301875,4244,28.6384976526
2010,Bellevue University,Bellevue,NE,68005-3098,Private Not-For-Profit,21,5652.447781,5592572,5670,25.6198347107
2010,Chadron State College,Chadron,NE,69337-2690,Public,21,2163.369954,3251126,4529,45.6989247312
2010,Concordia University,Seward,NE,68434-1556,Private Not-For-Profit,22,1539.284779,1310022,21250,59.7122302158
2010,Creighton University,Omaha,NE,68178,Private Not-For-Profit,21,6827.996126,2967861,29538,76.7561983471
2010,Hastings College,Hastings,NE,68901,Private Not-For-Profit,31,1135.070587,1318593,21782,64.7058823529
2010,University of Nebraska at Kearney,Kearney,NE,68849-1212,Public,21,5477.679809,6850384,5635,57.5871819039
2010,Nebraska Wesleyan University,Lincoln,NE,68504-2794,Private Not-For-Profit,31,1839.655966,1725312,22312,64.953271028
2010,University of Nebraska-Lincoln,Lincoln,NE,68588,Public,15,33969.540181,28203539,6857,57.8641180137
2010,Peru State College,Peru,NE,68421-0010,Public,22,1783.361015,2674332,4583,36.866359447
2010,Wayne State College,Wayne,NE,68787,Public,21,3097.975765,4466511,4805,47.4637681159
2010,The Art Institute of Las Vegas,Henderson,NV,89074-7737,Private For-Profit,40,1112.249945,2148644,23700,25.1908396947
2010,University of Nevada-Las Vegas,Las Vegas,NV,89154,Public,16,23059.282078,23542000,4977,40.6007751938
2010,University of Nevada-Reno,Reno,NV,89557,Public,15,13945.518387,9296366,5031,49.296435272
2010,Great Basin College,Elko,NV,89801,Public,40,2143.331903,2211135,2010,20.5882352941
2010,Colby-Sawyer College,New London,NH,03257-7835,Private Not-For-Profit,32,1100.749995,1193891,31090,64.63878327
2010,Dartmouth College,Hanover,NH,03755-3529,Private Not-For-Profit,16,5880.028964,2543414,38679,95.3531598513
2010,Franklin Pierce University,Rindge,NH,03461-0060,Private Not-For-Profit,31,2105.846935,1843178,28700,49.1197183099
2010,Hesser College,Manchester,NH,03103-9969,Private For-Profit,40,3515.071194,9659156,14374,1.92307692308
2010,New England College,Henniker,NH,03242,Private Not-For-Profit,32,1549.31828,1334334,27450,39.1304347826
2010,Southern New Hampshire University,Manchester,NH,03106,Private Not-For-Profit,55,5404.026207,4471910,26442,45.325203252
2010,University of New Hampshire-Main Campus,Durham,NH,03824-3547,Public,15,26274.631006,20159346,12743,65.5104712042
2010,Rivier College,Nashua,NH,03060,Private Not-For-Profit,21,1561.477009,1493090,23965,51.5283842795
2010,Saint Anselm College,Manchester,NH,03102-1310,Private Not-For-Profit,31,1893.142852,1222656,30515,74.0310077519
2010,Berkeley College,West Paterson,NJ,07424,Private For-Profit,40,3353.214202,12270528,19950,34.3243243243
2010,Bloomfield College,Bloomfield,NJ,07003,Private Not-For-Profit,32,1903.428512,5887621,21000,29.0858725762
2010,Caldwell College,Caldwell,NJ,07006-6195,Private Not-For-Profit,32,1675.416455,2157642,24600,48.417721519
2010,Centenary College,Hackettstown,NJ,07840,Private Not-For-Profit,32,2581.887525,1817000,26534,48.8372093023
2010,DeVry University-New Jersey,North Brunswick,NJ,08902-3362,Private For-Profit,40,1259.464179,4920544,14800,75.0
2010,Drew University,Madison,NJ,07940,Private Not-For-Profit,31,2326.555246,1746850,38017,71.0526315789
2010,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,07666,Private Not-For-Profit,21,8562.987608,7539713,29066,54.4783010157
2010,Felician College,Lodi,NJ,07644,Private Not-For-Profit,32,1657.646682,3125308,25050,37.5
2010,Georgian Court University,Lakewood,NJ,08701-2697,Private Not-For-Profit,21,2270.924567,2994356,24490,58.064516129
2010,Rowan University,Glassboro,NJ,08028,Public,21,9557.818442,10683416,11234,70.0080192462
2010,New Jersey City University,Jersey City,NJ,07305,Public,21,6396.404546,14030944,8988,36.5234375
2010,Kean University,Union,NJ,07083-0411,Public,21,11992.340937,17967277,9446,47.288676236
2010,Monmouth University,West Long Branch,NJ,07764-1898,Private Not-For-Profit,21,5538.443349,4460689,25014,60.0422832981
2010,Montclair State University,Montclair,NJ,07043-1624,Public,21,15077.684124,18479000,9674,61.9458837075
2010,New Jersey Institute of Technology,Newark,NJ,07102,Public,16,7342.766534,8314000,12856,54.9019607843
2010,Princeton University,Princeton,NJ,08544-0070,Private Not-For-Profit,15,7592,2184000,35340,95.7264957265
2010,Ramapo College of New Jersey,Mahwah,NJ,07430-1680,Public,32,5541.011024,4915000,11088,75.7372654155
2010,Rider University,Lawrenceville,NJ,08648-3099,Private Not-For-Profit,21,5024.841386,4738000,29060,64.0449438202
2010,Rutgers University-Camden,Camden,NJ,08102,Public,21,47929.051755,57023000,11698,74.1467436109
2010,Saint Peter's College,Jersey City,NJ,07306-5997,Private Not-For-Profit,21,2658.20558,5084250,26870,52.140077821
2010,Seton Hall University,South Orange,NJ,07079-2697,Private Not-For-Profit,16,7742.693935,5762000,30470,64.5867098865
2010,College of Saint Elizabeth,Morristown,NJ,07960-6989,Private Not-For-Profit,32,1369.457009,1442239,25058,65.8536585366
2010,Stevens Institute of Technology,Hoboken,NJ,07030-5991,Private Not-For-Profit,16,4386.644418,1945327,34980,72.3744292237
2010,The Richard Stockton College of New Jersey,Pomona,NJ,08240-0195,Public,31,6757.830953,8495029,10940,63.9804639805
2010,The College of New Jersey,Ewing,NJ,08628-0718,Public,21,6569.122145,4213000,12722,86.1788617886
2010,William Paterson University of New Jersey,Wayne,NJ,07470,Public,21,9127.547939,12794991,10838,49.0909090909
2010,Eastern New Mexico University-Main Campus,Portales,NM,88130,Public,21,3996.846145,8818167,3552,24.1379310345
2010,New Mexico Highlands University,Las Vegas,NM,87701,Public,21,2781.313519,5303229,2761,19.0476190476
2010,New Mexico Institute of Mining and Technology,Socorro,NM,87801,Public,16,1515.817005,1236432,4607,47.7611940299
2010,University of New Mexico-Main Campus,Albuquerque,NM,87106,Public,15,51884.241386,98808851,5101,44.5757038787
2010,Western New Mexico University,Silver City,NM,88061,Public,21,2386.963201,5863026,3589,20.6278026906
2010,Vaughn College of Aeronautics and Technology,Flushing,NY,11369,Private Not-For-Profit,54,1083.384489,4112645,16700,51.2195121951
2010,Adelphi University,Garden City,NY,11530-0701,Private Not-For-Profit,16,6308.159422,5428908,25300,67.7902621723
2010,Albany College of Pharmacy and Health Sciences,Albany,NY,12208-3492,Private Not-For-Profit,53,1555.678569,870136,23860,64.0625
2010,Alfred University,Alfred,NY,14802-1205,Private Not-For-Profit,21,2119.672552,2581651,25246,63.9603960396
2010,Bard College,Annandale-On-Hudson,NY,12504-5000,Private Not-For-Profit,31,2190.026552,1130941,39880,75.8793969849
2010,Barnard College,New York,NY,10027-6598,Private Not-For-Profit,31,2326.64285,1964094,38650,88.4615384615
2010,Berkeley College,New York,NY,10017,Private For-Profit,40,4117.928498,14440561,19950,34.2105263158
2010,Boricua College,New York,NY,10032-1560,Private Not-For-Profit,33,1051,4974272,9500,35.9788359788
2010,Briarcliffe College,Bethpage,NY,11714-3545,Private For-Profit,40,1578.64281,5121774,17392,27.7108433735
2010,Canisius College,Buffalo,NY,14208-1098,Private Not-For-Profit,21,4203.981083,3613871,29512,70.4751131222
2010,Cazenovia College,Cazenovia,NY,13035,Private Not-For-Profit,33,1026.107121,1769432,24152,44.7368421053
2010,Clarkson University,Potsdam,NY,13699,Private Not-For-Profit,16,3151.2782,2938763,32910,69.452887538
2010,Colgate University,Hamilton,NY,13346-1398,Private Not-For-Profit,31,2818.73172,1152432,40970,87.9403794038
2010,Metropolitan College of New York,New York,NY,10013-1919,Private Not-For-Profit,59,1034.432689,2497606,16750,35.593220339
2010,Columbia University in the City of New York,New York,NY,10027,Private Not-For-Profit,15,25956.737687,6459000,41316,92.5317401046
2010,Cornell University,Ithaca,NY,14853,Private Not-For-Profit,15,20568.863712,9079316,37954,92.8220255654
2010,Culinary Institute of America,Hyde Park,NY,12538-1499,Private Not-For-Profit,59,2914,3913010,24550,88.7878787879
2010,CUNY City College,New York,NY,10031-9101,Public,21,195486.972885,478268535,4929,44.4906838173
2010,D'Youville College,Buffalo,NY,14201-1084,Private Not-For-Profit,53,2539.042056,2713971,20030,40.0881057269
2010,Daemen College,Amherst,NY,14226-3592,Private Not-For-Profit,32,2366.94398,2776528,20720,38.2575757576
2010,Dominican College of Blauvelt,Orangeburg,NY,10962-1210,Private Not-For-Profit,32,1776.994817,2395727,21120,39.3939393939
2010,Dowling College,Oakdale,NY,11769-1999,Private Not-For-Profit,21,3935.566831,3612393,22850,39.5555555556
2010,Elmira College,Elmira,NY,14901,Private Not-For-Profit,32,1345.476521,1389121,34850,63.3846153846
2010,Five Towns College,Dix Hills,NY,11746-5871,Private For-Profit,33,1120.863743,1687693,17750,43.654822335
2010,Fordham University,Bronx,NY,10458,Private Not-For-Profit,15,12303.429364,7446947,36449,80.4659498208
2010,Hamilton College,Clinton,NY,13323,Private Not-For-Profit,31,1863.178567,1010000,39760,88.4026258206
2010,Hartwick College,Oneonta,NY,13820-4020,Private Not-For-Profit,31,1444.499994,1643509,33330,55.7457212714
2010,Hobart William Smith Colleges,Geneva,NY,14456,Private Not-For-Profit,31,2113.178571,1659912,40235,74.8962655602
2010,Hofstra University,Hempstead,NY,11549,Private Not-For-Profit,16,10663.015172,6645396,30130,60.4203152364
2010,Houghton College,Houghton,NY,14744,Private Not-For-Profit,31,1289.673566,1922130,24440,67.8125
2010,Iona College,New Rochelle,NY,10801-1890,Private Not-For-Profit,21,3790.55678,3244284,27500,63.3489461358
2010,Ithaca College,Ithaca,NY,14850-7000,Private Not-For-Profit,21,6826.164409,5086908,32060,76.6803840878
2010,Keuka College,Keuka Park,NY,14478,Private Not-For-Profit,32,1462.309715,2522791,22680,55.1020408163
2010,LIM College,New York,NY,10022-5268,Private For-Profit,55,1343.548985,1508773,20425,59.8591549296
2010,Le Moyne College,Syracuse,NY,13214-1301,Private Not-For-Profit,22,2876.952941,3510781,25780,73.5729386892
2010,Long Island University-C W Post Campus,Brookville,NY,11548-1300,Private Not-For-Profit,21,15646.176908,18389708,28768,32.9334133173
2010,Manhattan College,Bronx,NY,10471-4098,Private Not-For-Profit,21,3235.187473,2768364,26718,73.3637747336
2010,Manhattanville College,Purchase,NY,10577,Private Not-For-Profit,21,2443.883097,1975847,32760,62.6666666667
2010,Marist College,Poughkeepsie,NY,12601,Private Not-For-Profit,21,5297.055843,2833184,26605,79.8952879581
2010,Marymount Manhattan College,New York,NY,10021-4597,Private Not-For-Profit,31,1864.535673,2005295,22656,49.0740740741
2010,Medaille College,Buffalo,NY,14214-2695,Private Not-For-Profit,32,2722.856145,2875980,19590,65.3696498054
2010,Mercy College,Dobbs Ferry,NY,10522,Private Not-For-Profit,21,7043.496101,12782759,16490,33.1096196868
2010,Molloy College,Rockville Centre,NY,11571-5002,Private Not-For-Profit,22,3108.403725,3782725,20780,63.0718954248
2010,Monroe College-Main Campus,Bronx,NY,10468,Private For-Profit,40,6561.97812,33885101,11744,87.7118644068
2010,Mount Saint Mary College,Newburgh,NY,12550,Private Not-For-Profit,21,2261.951481,2963153,21930,52.9832935561
2010,College of Mount Saint Vincent,Bronx,NY,10471-1093,Private Not-For-Profit,22,1586.625149,3235480,25710,65.6338028169
2010,Nazareth College,Rochester,NY,14618-3790,Private Not-For-Profit,21,2844.003654,2825372,25136,71.9376391982
2010,The College of New Rochelle,New Rochelle,NY,10805-2339,Private Not-For-Profit,21,4021.935345,16065919,26426,30.1470588235
2010,The New School,New York,NY,10011-8603,Private Not-For-Profit,16,9024.675065,6502000,34821,65.6449553001
2010,New York University,New York,NY,10012-1091,Private Not-For-Profit,15,37076.724403,18547000,38765,85.5558635986
2010,Niagara University,Niagara University,NY,14109,Private Not-For-Profit,21,3817.086068,3232233,24700,67.5862068966
2010,New York Institute of Technology-Manhattan Campus,New York,NY,10023-7692,Private Not-For-Profit,21,10169.002735,7794982,24140,48.1871345029
2010,Nyack College,Nyack,NY,10960-3698,Private Not-For-Profit,22,2423.461096,4543043,19350,42.3076923077
2010,Pace University-New York,New York,NY,10038-1598,Private Not-For-Profit,16,9957.23742,10445837,32816,55.6715379262
2010,Polytechnic Institute of New York University,Brooklyn,NY,11201,Private Not-For-Profit,16,3788.02485,3504000,34420,55.487804878
2010,Pratt Institute-Main,Brooklyn,NY,11205,Private Not-For-Profit,56,4423.249736,3438447,34880,61.7940199336
2010,Rensselaer Polytechnic Institute,Troy,NY,12180-3590,Private Not-For-Profit,15,6752.378563,3478000,39165,82.2984244671
2010,Roberts Wesleyan College,Rochester,NY,14624,Private Not-For-Profit,21,1735.912621,2524724,23446,58.6614173228
2010,Rochester Institute of Technology,Rochester,NY,14623-5603,Private Not-For-Profit,21,14177.484211,15770000,29283,65.8749394086
2010,University of Rochester,Rochester,NY,14627-0011,Private Not-For-Profit,15,8515.093564,4441000,38690,84.1181902124
2010,Russell Sage College,Troy,NY,12180,Private Not-For-Profit,32,2104.922905,2527309,27790,60.2620087336
2010,Saint Bonaventure University,Saint Bonaventure,NY,14778,Private Not-For-Profit,21,2273.921745,2486371,25885,67.7700348432
